,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
314218,소향한복,소매,의복의류,한복/갈옷/민속옷,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 선릉로 719,127.040384617249,37.518904906629
230210,추봉재헤어아리아,생활서비스,이/미용/건강,여성미용실,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 올림픽로12길 36,127.083366706728,37.5082353963045
239584,주한의원,의료,병원,한의원,서울특별시,서초구,방배1동,방배동,서울특별시 서초구 방배로 100,126.996754457504,37.4832661502927
176832,한일부동산,부동산,부동산중개,부동산중개,서울특별시,구로구,구로5동,구로동,서울특별시 구로구 공원로 35,126.890209078255,37.5000639720728
13790,주크,소매,의복의류,여성의류전문점,서울특별시,영등포구,영등포본동,영등포동,서울특별시 영등포구 경인로 846,126.907647192475,37.51566141404
215552,현치과,의료,병원,치과의원,서울특별시,금천구,독산2동,독산동,서울특별시 금천구 독산로 174,126.904233878833,37.4628284227796
75121,다온,음식,한식,한식/백반/한정식,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 29,126.93832045375,37.5550824302891
220543,리사엘,소매,가방/신발/액세서리,액세서리판매,서울특별시,성동구,옥수동,옥수동,서울특별시 성동구 한림말3길 22-1,127.015598819058,37.5430292593613
194142,파스타바스타,음식,양식,정통양식/경양식,서울특별시,종로구,부암동,부암동,서울특별시 종로구 창의문로 144,126.964665676412,37.5928897318901
284331,프린트베이커리플래그샵,음식,제과제빵떡케익,제과점,서울특별시,종로구,삼청동,소격동,서울특별시 종로구 삼청로 52,126.980358922295,37.5805289450028
320518,서울부동산,부동산,부동산중개,부동산중개,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡중앙5로 6,126.827003198167,37.5670848911589
9496,협진103호,소매,음/식료품소매,육류소매,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 범안로 1209,126.896262531894,37.4668179719467
342580,청운캐터링,생활서비스,예식/의례/관혼상제,예식장/예식서비스,서울특별시,송파구,가락1동,가락동,서울특별시 송파구 양재대로 932,127.108696384278,37.4945258840774
157447,파크테코,소매,가정/주방/인테리어,침구/수예품,서울특별시,성북구,성북동,성북동,서울특별시 성북구 성북로 95-4,126.998275729843,37.5927652965293
278027,풍뎅이의숲,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,연남동,연남동,서울특별시 마포구 성미산로23길 30,126.921012626902,37.564701790295
43709,서울공인중개사사무소,부동산,부동산중개,부동산중개,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 테헤란로 428,127.053990750252,37.5056790588235
307131,카이저음향,소매,종합소매점,종합소매,서울특별시,종로구,종로1.2.3.4가동,낙원동,서울특별시 종로구 삼일대로 428,126.987626852674,37.5722118240185
378373,간단하지만특별한화피디Cafe,음식,커피점/카페,커피전문점/카페/다방,서울특별시,마포구,서강동,상수동,서울특별시 마포구 독막로19길 32,126.924487460428,37.5489653175306
318082,램플러스한양대직영점,음식,한식,한식/백반/한정식,서울특별시,성동구,사근동,행당동,서울특별시 성동구 마조로 27,127.040861968263,37.5602489530757
325360,더블제이,소매,의복의류,일반의류,서울특별시,중구,신당동,신당동,서울특별시 중구 마장로1길 22,127.012757292062,37.5688565318114
228296,아이엠바리스타커피학원,학문/교육,학원-음악미술무용,피아노/바이올린/기타,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 테헤란로4길 38-5,127.030141806687,37.4956911853902
14025,동아골드원,생활서비스,광고/인쇄,간판제작종합,서울특별시,도봉구,쌍문1동,쌍문동,서울특별시 도봉구 삼양로146길 16,127.013556332973,37.6523893771644
132790,그린홈테크서울총판지사,소매,화장품소매,화장품판매점,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90다길 12,126.969193243728,37.5363439818589
219585,케이케이상사,소매,자동차/자동차용품,자동차장식품판매,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 한천로 20,127.059623953453,37.5642023042214
388191,간단하지만특별한화피디Cafe,음식,커피점/카페,커피전문점/카페/다방,서울특별시,종로구,청운효자동,누하동,서울특별시 종로구 자하문로7길 65-6,126.968841024402,37.5799783712004
248297,GS25신길중앙점,소매,종합소매점,편의점,서울특별시,영등포구,신길3동,신길동,서울특별시 영등포구 신길로 145,126.910378272012,37.5052074919495
260576,섬마을회수산직판장,음식,일식/수산물,횟집,서울특별시,광진구,화양동,화양동,서울특별시 광진구 동일로30길 4,127.067426309167,37.547585772662
401092,하나로마트,소매,종합소매점,수퍼마켓,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 의사당대로 1,126.916390813686,37.5328978176022
164765,토스트앤빠니니,음식,패스트푸드,토스트전문,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 63로 40,126.939197515335,37.5195441715436
307070,실로암탕제원,의료,약국/한약방,탕제원,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 약령중앙로8길 10,127.037736086518,37.5815152106853
167023,호수노래방,관광/여가/오락,무도/유흥/가무,노래방,서울특별시,영등포구,대림3동,대림동,서울특별시 영등포구 대림로 173,126.899006309353,37.4963168509368
318626,생어거스틴,생활서비스,이/미용/건강,여성미용실,서울특별시,마포구,공덕동,아현동,서울특별시 마포구 손기정로 15,126.961173005134,37.5573941505223
239133,필전화방,생활서비스,대중목욕탕/휴게,휴게텔,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 동소문로 235-2,127.022871076047,37.6031171886984
262537,고이비토,소매,중고품소매/교환,중고명품판매교환,서울특별시,서초구,반포1동,반포동,서울특별시 서초구 강남대로 535,127.021580340803,37.5096049461209
290483,레인보우뷰티,생활서비스,이/미용/건강,비만/피부관리,서울특별시,영등포구,문래동,문래동6가,서울특별시 영등포구 선유로13길 25,126.886263847069,37.5189757728062
164529,누수24,생활서비스,주택수리,주택수리종합,서울특별시,영등포구,영등포동,영등포동7가,서울특별시 영등포구 영중로 88,126.905489745294,37.5239670771045
268297,행복추풍령감자탕,음식,한식,해장국/감자탕,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기로13길 6,127.051045720723,37.5917146476289
22229,한국웨딩산업인협회,생활서비스,예식/의례/관혼상제,예식장/예식서비스,서울특별시,강남구,청담동,청담동,서울특별시 강남구 도산대로72길 36,127.045513356225,37.5221271828187
13296,우신사진관,생활서비스,사진,사진관,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 홍릉로 5,127.044719443901,37.5808060448654
253115,네네치킨상암점,음식,닭/오리요리,후라이드/양념치킨,서울특별시,마포구,상암동,상암동,서울특별시 마포구 월드컵북로47길 46,126.890672970127,37.5748996274388
34604,사커당구장,관광/여가/오락,PC/오락/당구/볼링등,당구장,서울특별시,은평구,갈현1동,갈현동,서울특별시 은평구 연서로29길 20-11,126.918518398707,37.6197501149264
160702,똑순이네전,음식,한식,한식/백반/한정식,서울특별시,성북구,삼선동,삼선동4가,서울특별시 성북구 동소문로10길 34-6,127.011370050969,37.5890192522961
68948,엠에스의류,소매,의복의류,일반의류,서울특별시,용산구,원효로1동,신계동,서울특별시 용산구 원효로 216,126.966506439049,37.5367169575998
305226,엄마과자,음식,패스트푸드,생과자점,서울특별시,성북구,길음1동,길음동,서울특별시 성북구 동소문로 227,127.021573189157,37.6027730511672
5203,대진종합사무용가구,소매,가구소매,가구판매-사무용가구,서울특별시,광진구,중곡1동,중곡동,서울특별시 광진구 동일로 354,127.07574270766,37.562365307499
79185,리당구왕,관광/여가/오락,PC/오락/당구/볼링등,당구장,서울특별시,중구,장충동,장충동2가,서울특별시 중구 퇴계로56길 43,127.005922198869,37.561879159454
116141,한솥도시락,음식,패스트푸드,도시락전문점,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 백제고분로 131,127.081692974646,37.5063662177246
48230,고래꼬리잡은날,음식,유흥주점,호프/맥주,서울특별시,마포구,서교동,서교동,서울특별시 마포구 양화로8길 14,126.916086590556,37.5500057849432
102753,에이데이타코리아,소매,사무/문구/컴퓨터,컴퓨터/주변기기,서울특별시,영등포구,양평1동,양평동3가,서울특별시 영등포구 선유로 138,126.891931194072,37.525867984825
166347,서원농축산,소매,음/식료품소매,육류소매,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동동로 202,126.871810866757,37.5232086397564
83232,응가로넥타이,소매,의복의류,셔츠/내의/속옷,서울특별시,영등포구,영등포본동,영등포동,서울특별시 영등포구 경인로 846,126.907647192475,37.51566141404
143353,신성24시보석사우나,생활서비스,대중목욕탕/휴게,목욕업-찜질방,서울특별시,광진구,중곡1동,중곡동,서울특별시 광진구 면목로 127,127.080213247239,37.5651664408798
368685,바베큐큐브,음식,한식,한식/백반/한정식,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 반포대로24길 95,127.014045305954,37.4891063846279
87302,명품진설렁탕,음식,한식,설렁탕집,서울특별시,마포구,성산2동,성산동,서울특별시 마포구 월드컵로 192,126.902940085024,37.5644090854259
237409,꿀떡꿀피자,음식,패스트푸드,피자전문,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 연서로29길 7-2,126.919157115468,37.6186657219213
50967,태원인테리어,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,서울특별시,성북구,길음2동,길음동,서울특별시 성북구 동소문로 287,127.026955440472,37.6060342602449
71996,한강사,생활서비스,세탁/가사서비스,세탁소/빨래방,서울특별시,송파구,오금동,오금동,서울특별시 송파구 마천로8길 19,127.128242988939,37.5067459630378
212423,소향라포리스스킨케어,생활서비스,이/미용/건강,비만/피부관리,서울특별시,마포구,서교동,동교동,서울특별시 마포구 양화로 192,126.926231905316,37.5583159636106
368601,아베크나인,소매,의복의류,여성의류전문점,서울특별시,강남구,신사동,신사동,서울특별시 강남구 압구정로14길 28,127.023199019733,37.5225304209032
275191,광명수산압구정점,음식,일식/수산물,횟집,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 압구정로 216,127.031012473235,37.5280731770483
29793,공주상사,소매,자동차/자동차용품,자동차부품판매,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장한로2길 81,127.069684475025,37.561659959411
130792,에스알에스케이에프씨,음식,패스트푸드,패스트푸드,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 언주로 331,127.044799311249,37.4973784501466
